Customer_ID,Asset_Objective_ID,Total
5814,1,1464238.426
5815,1,1350300.154
5816,1,1454637.082
5817,1,1341721.67
5818,1,818162.7264
5819,1,2301856.819
5820,1,1710805.248
5821,1,329551.776
5822,1,36826.656
5823,1,1076001.581
5824,1,318572.256
5825,1,564588.576
5826,1,1886787.994
5827,1,958340.352
5828,1,51111.84
5829,1,89545.1904
5830,1,1036643.328
5831,1,1129991.688
5832,1,1977299.712
5833,1,2087623.757
5834,1,226173.504
5835,1,535727.9232
5836,1,2727385.69
5837,1,670545.216
5838,1,2687266.022
5839,1,391651.5456
5840,1,1736222.17
5841,1,626979.456
5842,1,1000831.68
5843,1,436471.776
5844,1,2165315.328
5845,1,2666463.84
5846,1,296047.296
5847,1,2091222.835
5848,1,2320082.784
5849,1,137526.24
5850,1,1596916.685
5851,1,657602.8416
5852,1,148224.8448
5853,1,348510.528
5854,1,214592.64
5855,1,2280325.478
5856,1,1489208.717
5857,1,1800294.221
5858,1,474038.9568
5859,1,465978.624
5860,1,1251539.482
5861,1,369861.8112
5862,1,643373.664
5863,1,646974.9504
5864,1,437587.2
5865,1,1420405.459
5866,1,408883.296
5867,1,996374.7072
5868,1,577479.168
5869,1,497953.6128
5870,1,137276.2368
5871,1,204568.2432
5872,1,721238.592
5873,1,912618.792
5874,1,1293890.976
5875,1,597706.56
5876,1,1063182.456
5877,1,1592859.816
5878,1,1406108.16
5879,1,2266690.406
5880,1,379246.0032
5881,1,2071587.456
5882,1,409678.848
5883,1,107229.312
5884,1,3259760.026
5885,1,146219.904
5886,1,274393.44
5887,1,992765.952
5888,1,2171905.92
5889,1,2258475.84
5890,1,2791255.68
5891,1,1974721.766
5892,1,2330391.744
5893,1,756706.0608
5894,1,2742218.208
5895,1,312216.48
5896,1,2172524.198
5897,1,1649885.472
5898,1,1017616.09
5899,1,1882811.328
5900,1,1152995.098
5901,1,1354903.546
5902,1,583004.736
5903,1,748840.2048
5904,1,754899.072
5905,1,1494770.803
5906,1,783540.1728
5907,1,484270.0992
5908,1,1326939.725
5909,1,75434.5728
5910,1,1936691.021
5911,1,829810.08
5912,1,1691816.026
5913,1,33101.76
5914,1,1258870.656
5915,1,564774.144
5916,1,634617.6
5917,1,498869.376
5918,1,468113.5872
5919,1,957850.08
5920,1,171269.28
5921,1,202642.56
5922,1,585714.888
5923,1,1017720.072
5924,1,2120308.272
5925,1,1729771.2
5926,1,1075395.571
5927,1,838188
5928,1,1841763.571
5929,1,2883859.2
5930,1,1206458.496
5931,1,2497892.083
5932,1,2062727.77
5933,1,66360.0384
5934,1,2110547.059
5935,1,406433.8944
5936,1,2774984.256
5937,1,404903.232
5938,1,3036074.918
5939,1,842562.6624
5940,1,1111556.275
5941,1,402404.6592
5942,1,1273789.152
5943,1,260024.256
5944,1,481137.216
5945,1,1822296.269
5946,1,537785.7408
5947,1,961266.7008
5948,1,2127266.842
5949,1,1588335.168
5950,1,1206312.998
5951,1,609536.832
5952,1,1123267.738
5953,1,2245055.155
5954,1,1717234.387
5955,1,1693395.763
5956,1,1031877.043
5957,1,424910.784
5958,1,727312.176
5959,1,782622
5960,1,650273.832
5961,1,343008.648
5962,1,632665.0368
5963,1,1619206.272
5964,1,1137921.638
5965,1,1593637.824
5966,1,1456123.392
5967,1,1713152.333
5968,1,1403872.128
5969,1,2118700.8
5970,1,796117.248
5971,1,3142899.187
5972,1,311831.712
5973,1,2382863.616
5974,1,920830.368
5975,1,2251111.45
5976,1,1027945.728
5977,1,613763.616
5978,1,1347362.88
5979,1,700146.24
5980,1,581208.384
5981,1,604593.024
5982,1,276990.528
5983,1,10294.272
5984,1,1948330.598
5985,1,150074.7264
5986,1,212865.216
5987,1,1090693.632
5988,1,1337796.864
5989,1,71978.976
5990,1,611184.744
5991,1,2445108.768
5992,1,2005750.728
5993,1,770138.496
5994,1,1766663.784
5995,1,749664.4608
5996,1,666675.8784
5997,1,2116448.179
5998,1,1123607.376
5999,1,1941367.91
6000,1,2223533.03
6001,1,708567.7824
6002,1,867053.664
6003,1,1465309.44
6004,1,1414879.488
6005,1,854963.2512
6006,1,2474458.675
6007,1,254709.2736
6008,1,2045309.76
6009,1,2792372.659
6010,1,2107360.8
6011,1,1391479.949
6012,1,1608204.845
6013,1,351391.584
6014,1,1361438.592
6015,1,253032.192
6016,1,1224074.765
6017,1,291814.9632
6018,1,652901.376
6019,1,118364.7744
6020,1,144500.1984
6021,1,1515448.397
6022,1,74396.8512
6023,1,29382.72
6024,1,1434264.84
6025,1,1230194.995
6026,1,357090.048
6027,1,1949087.578
6028,1,1430546.4
6029,1,1332713.088
6030,1,438820.992
6031,1,2347550.554
6032,1,1662180.48
6033,1,1956497.933
6034,1,137240.5248
6035,1,981701.6832
6036,1,1495671.61
6037,1,325067.904
6038,1,809974.8864
6039,1,163175.9616
6040,1,329548.8
6041,1,1522449.408
6042,1,1608966.374
6043,1,1743296.026
6044,1,1437194.65
6045,1,731293.056
6046,1,904860.9792
6047,1,1500971.443
6048,1,1082362.291
6049,1,861564.96
6050,1,1567910.016
6051,1,1535545.44
6052,1,1147280.328
6053,1,361859.184
6054,1,1516752.648
6055,1,1766238.264
6056,1,2040674.256
6057,1,1867159.512
6058,1,886728.2688
6059,1,981305.856
6060,1,188790.624
6061,1,841428.5184
6062,1,1075409.395
6063,1,417695.328
6064,1,2627460.576
6065,1,991801.4976
6066,1,2207936.16
6067,1,768646.464
6068,1,1458448.512
6069,1,959096.928
6070,1,1217722.637
6071,1,1495970.035
6072,1,852868.9152
6073,1,512687.136
6074,1,2682.0288
6075,1,775688.6016
6076,1,377049.6
6077,1,1547138.534
6078,1,40428.288
6079,1,1145967.898
6080,1,341723.616
6081,1,1931553.864
6082,1,1007220.096
6083,1,913545.216
6084,1,745039.584
6085,1,1874803.32
6086,1,173558.4768
6087,1,1537470.336
6088,1,689598.144
6089,1,285827.328
6090,1,1686599.885
6091,1,823045.248
6092,1,3223979.021
6093,1,933336.288
6094,1,487747.6992
6095,1,494657.28
6096,1,1158509.606
6097,1,3371847.437
6098,1,834314.4
6099,1,882010.1664
6100,1,571682.88
6101,1,1595868.48
6102,1,59830.3584
6103,1,2915806.464
6104,1,2698046.208
6105,1,244544.64
6106,1,968896.704
6107,1,1140277.939
6108,1,1935151.718
6109,1,896837.9904
6110,1,293868.5184
6111,1,424222.848
6112,1,1862160.768
6113,1,691228.8
6114,1,739984.512
6115,1,600457.632
6116,1,220183.68
6117,1,1443914.304
6118,1,281041.92
6119,1,534777.792
6120,1,305087.7312
6121,1,283052.3904
6122,1,425752.4736
6123,1,302093.4528
6124,1,933765.504
6125,1,46842.432
6126,1,1459342.656
6127,1,452315.328
6128,1,2241779.098
6129,1,1267616.832
6130,1,1506202.445
6131,1,1171644.595
6132,1,1089970.992
6133,1,1284972.768
6134,1,1252868.832
6135,1,1081933.056
6136,1,1561991.904
6137,1,21921.984
6138,1,1624480.704
6139,1,2159197.056
6140,1,2591736.307
6141,1,194107.2768
6142,1,257085.9648
6143,1,676794.336
6144,1,131114.304
6145,1,1831690.138
6146,1,464167.104
6147,1,1138451.328
6148,1,1078751.866
6149,1,352991.232
6150,1,21598.272
6151,1,1739471.386
6152,1,536658.72
6153,1,1511951.232
6154,1,316162.3104
6155,1,629335.296
6156,1,1023485.76
6157,1,388506.9312
6158,1,391599.8784
6159,1,1667383.603
6160,1,1320901.248
6161,1,1266504.48
6162,1,1366047.072
6163,1,800709.624
6164,1,1970366.112
6165,1,1763254.008
6166,1,1181633.587
6167,1,2514995.482
6168,1,1742021.683
6169,1,2425686.221
6170,1,1302985.44
6171,1,444814.5024
6172,1,2895063.898
6173,1,2811807.475
6174,1,946194.3936
6175,1,1673989.978
6176,1,808447.2192
6177,1,421742.3616
6178,1,533370.0096
6179,1,1379424.384
6180,1,288040.32
6181,1,228913.152
6182,1,349486.08
6183,1,1632296.678
6184,1,1189048.09
6185,1,1321739.827
6186,1,528263.424
6187,1,300179.8656
6188,1,622658.304
6189,1,1286641.152
6190,1,1094076.979
6191,1,722448.6336
6192,1,443731.2768
6193,1,852097.344
6194,1,903408.5376
6195,1,1369064.678
6196,1,1953361.613
6197,1,2003048.986
6198,1,2739273.12
6199,1,1256333.976
6200,1,2554777.44
6201,1,982714.752
6202,1,774375.936
6203,1,642994.944
6204,1,2144735.77
6205,1,513029.1456
6206,1,1350284.544
6207,1,1712395.469
6208,1,836523.936
6209,1,1145883.456
6210,1,770157.504
6211,1,2335429.152
6212,1,960115.968
6213,1,890900.4672
6214,1,1895186.592
6215,1,2377107.648
6216,1,2656145.088
6217,1,188447.04
6218,1,2562861.888
6219,1,435429.7344
6220,1,443696.1408
6221,1,862082.784
6222,1,50222.3616
6223,1,354618.816
6224,1,92084.352
6225,1,1978309.555
6226,1,1007168.64
6227,1,542081.76
6228,1,1607503.45
6229,1,860999.52
6230,1,2293131.11
6231,1,241793.568
6232,1,542360.16
6233,1,1967904.922
6234,1,550756.416
6235,1,630756.096
6236,1,416535.744
6237,1,623479.4496
6238,1,22074.768
6239,1,166691.088
6240,1,1110522.432
6241,1,215940.3264
6242,1,1546351.949
6243,1,649735.6032
6244,1,1736340.71
6245,1,1379566.944
6246,1,2000701.728
6247,1,3259164.902
6248,1,2125737.562
6249,1,1544158.08
6250,1,2313186.854
6251,1,1838320.79
6252,1,335489.5584
6253,1,1783202.342
6254,1,1776305.549
6255,1,1291130.15
6256,1,713191.2192
6257,1,388740.9024
6258,1,1164372.365
6259,1,669119.4432
6260,1,912234.048
6261,1,779553.216
6262,1,906032.3904
6263,1,518999.04
6264,1,1899912.384
6265,1,446412.672
6266,1,479704.896
6267,1,1098063.994
6268,1,1442480.256
6269,1,755435.136
6270,1,408459.84
6271,1,676513.44
6272,1,875640.48
6273,1,129913.632
6274,1,1303422.797
6275,1,490686.336
6276,1,1409727.456
6277,1,1831987.008
6278,1,1642141.512
6279,1,1072131.648
6280,1,3255381.274
6281,1,740531.6352
6282,1,7812.288
6283,1,1774753.114
6284,1,2596047.667
6285,1,2507376.384
6286,1,1564092.288
6287,1,798152.1408
6288,1,497886.6528
6289,1,50346.72
6290,1,553947.264
6291,1,504262.752
6292,1,399583.584
6293,1,674563.5072
6294,1,1542741.984
6295,1,868594.0608
6296,1,283497.9264
6297,1,618459.7248
6298,1,664385.088
6299,1,868604.16
6300,1,125022.72
6301,1,1054975.565
6302,1,714408.576
6303,1,1609564.954
6304,1,1601739.878
6305,1,163306.7136
6306,1,356414.04
6307,1,1673804.952
6308,1,799949.52
6309,1,1425989.952
6310,1,874247.04
6311,1,836949.312
6312,1,1690680.557
6313,1,1294004.851
6314,1,484913.376
6315,1,308003.2128
6316,1,130254.336
6317,1,2333069.914
6318,1,363352.32
6319,1,691639.9488
6320,1,1921115.808
6321,1,2613315.917
6322,1,1419796.512
6323,1,2064091.248
6324,1,3371259.226
6325,1,298745.6256
6326,1,1796905.344
6327,1,1822402.253
6328,1,2228666.803
6329,1,1238361.869
6330,1,1808622.49
6331,1,235747.584
6332,1,461941.8624
6333,1,260550.7776
6334,1,1334286.49
6335,1,879156.9792
6336,1,1078833.773
6337,1,750264.096
6338,1,534394.944
6339,1,1034378.035
6340,1,1152386.611
6341,1,997648.8768
6342,1,2013566.515
6343,1,2068903.066
6344,1,108683.9424
6345,1,1805543.194
6346,1,1135645.286
6347,1,58900.0896
6348,1,2868395.04
6349,1,1100316.096
6350,1,1238280.422
6351,1,210665.5488
6352,1,1570596.288
6353,1,766982.016
6354,1,1424915.136
6355,1,542616.192
6356,1,1078178.688
6357,1,65856.4992
6358,1,1379639.693
6359,1,1851509.837
6360,1,89279.5392
6361,1,2064770.266
6362,1,2437166.016
6363,1,847326.1824
6364,1,2378880.288
6365,1,1567556.122
6366,1,176668.8768
6367,1,1888664.256
6368,1,76810.2912
6369,1,12356.736
6370,1,262885.6512
6371,1,621625.824
6372,1,1083242.938
6373,1,400059.1872
6374,1,936552.96
6375,1,895470.1056
6376,1,1131128.237
6377,1,1846844.64
6378,1,416283.264
6379,1,495022.176
6380,1,1852769.894
6381,1,1657015.373
6382,1,1118289.715
6383,1,879504.96
6384,1,1737509.99
6385,1,552798.144
6386,1,270096.96
6387,1,663840.2304
6388,1,1223513.165
6389,1,2573834.573
6390,1,2305969.171
6391,1,530935.6896
6392,1,1965331.584
6393,1,2354961.024
6394,1,1282324.954
6395,1,2901532.838
6396,1,1166448.672
6397,1,2493009.504
6398,1,1522768.55
6399,1,757303.68
6400,1,2043846.605
6401,1,131865.408
6402,1,1598027.674
6403,1,730924.512
6404,1,1623329.971
6405,1,999473.2992
6406,1,1418030.208
6407,1,250058.016
6408,1,1495754.496
6409,1,1278960.538
6410,1,893869.5168
6411,1,50020.3008
6412,1,162027.744
6413,1,148360.32
6414,1,835023.5136
6415,1,1701595.469
6416,1,39513.984
6417,1,512080.5888
6418,1,2238397.517
6419,1,102448.8
6420,1,2469571.2
6421,1,1373076.576
6422,1,2169533.03
6423,1,1244533.478
6424,1,1063304.294
6425,1,1558294.848
6426,1,396657.216
6427,1,1639796.314
6428,1,2894400.346
6429,1,1753602.912
6430,1,2219264.064
6431,1,693902.88
6432,1,1179503.424
6433,1,430038.0288
6434,1,1955470.003
6435,1,743036.544
6436,1,1085234.458
6437,1,754289.088
6438,1,652361.9328
6439,1,818207.904
6440,1,1621018.138
6441,1,1414583.654
6442,1,1516616.698
6443,1,674020.128
6444,1,1182092.16
6445,1,1938431.462
6446,1,23953.92
6447,1,771244.896
6448,1,1025057.664
6449,1,1863760.104
6450,1,1124703.936
6451,1,128259.072
6452,1,2116300.262
6453,1,2242361.779
6454,1,186468.8256
6455,1,2377006.733
6456,1,2647835.482
6457,1,3246093.619
6458,1,76673.088
6459,1,3433403.981
6460,1,2420077.478
6461,1,1679342.285
6462,1,761027.4432
6463,1,583363.8144
6464,1,2279705.702
6465,1,2178703.181
6466,1,1181123.482
6467,1,1151235.994
6468,1,1980645.811
6469,1,549565.9776
6470,1,496235.0592
6471,1,849844.128
6472,1,854094.24
6473,1,873723.36
6474,1,262992.192
6475,1,538052.736
6476,1,8796.288
6477,1,590139.8784
6478,1,6218.592
6479,1,361032.384
6480,1,1539819.504
6481,1,1855198.296
6482,1,572165.64
6483,1,587483.2704
6484,1,1817893.709
6485,1,1798359.888
6486,1,298360.6704
6487,1,2307970.454
6488,1,1970718.36
6489,1,3607309.93
6490,1,1753193.146
6491,1,516266.8992
6492,1,3692652.163
6493,1,2415459.696
6494,1,481301.6832
6495,1,131224.704
6496,1,259742.184
6497,1,2592862.584
6498,1,779285.832
6499,1,424921.016
6500,1,43717.752
6501,1,683117.0112
6502,1,559848.5568
6503,1,2040594.317
6504,1,20360.392
6505,1,421571.904
6506,1,1012392.576
6507,1,1451405.592
6508,1,2444839.987
6509,1,319488.104
6510,1,592935.9696
6511,1,739814.608
6512,1,1000148.656
6513,1,449057.648
6514,1,1693024.07
6515,1,808489.0944
6516,1,328234.7328
6517,1,848846.4192
6518,1,45325.6128
6519,1,1059101.082
6520,1,1656691.296
6521,1,1781383.968
6522,1,556609.716
6523,1,1317342.312
6524,1,1434247.027
6525,1,999033.048
6526,1,1598786.592
6527,1,2073386.224
6528,1,643660.2432
6529,1,1827646.704
6530,1,840644.064
6531,1,3179995.978
6532,1,3088035.85
6533,1,3667029.35
6534,1,1831155.955
6535,1,628293.12
6536,1,615634.344
6537,1,455425.984
6538,1,482954.16
6539,1,42182.504
6540,1,995967.752
6541,1,227543.368
6542,1,1678241.635
6543,1,550448.8704
6544,1,1780997.92
6545,1,2067387.13
6546,1,467631.3408
6547,1,362535.16
6548,1,1931903.75
6549,1,1462841.952
6550,1,117982.6752
6551,1,557894.272
6552,1,1012201.882
6553,1,1534128.149
6554,1,1972410.336
6555,1,840182.096
6556,1,1743851.117
6557,1,61928.88
6558,1,2191686.931
6559,1,1414268.336
6560,1,56544.904
6561,1,1757460.37
6562,1,295364.628
6563,1,1752531.872
6564,1,1248813.946
6565,1,1365594.256
6566,1,504585.9936
6567,1,1292224.003
6568,1,2926932.216
6569,1,2723862.648
6570,1,2278333.512
6571,1,746218.1376
6572,1,2927925.562
6573,1,937274.2704
6574,1,526637.904
6575,1,686038.5792
6576,1,205427.768
6577,1,508897.688
6578,1,305391.84
6579,1,2129668.07
6580,1,1636768.037
6581,1,723641.6304
6582,1,1774842.826
6583,1,943434.0864
6584,1,1629146.064
6585,1,399596.496
6586,1,84954.3552
6587,1,933177.5232
6588,1,1127723.501
6589,1,845139.776
6590,1,615537.3744
6591,1,470796.3936
6592,1,1096228.598
6593,1,767496.184
6594,1,599652.456
6595,1,491762.9808
6596,1,1851478.886
6597,1,1213778.592
6598,1,1659002.842
6599,1,989366.7264
6600,1,280568.6208
6601,1,703691.664
6602,1,1358934.642
6603,1,2312704.056
6604,1,1567433.275
6605,1,779725.44
6606,1,3136967.683
6607,1,3336890.544
6608,1,3010424.976
6609,1,926458.7904
6610,1,250881.3216
6611,1,1312738.315
6612,1,2857780.536
6613,1,1022005.296
6614,1,477331.4
6615,1,227073.392
6616,1,1817368.675
6617,1,509639.52
6618,1,1736850.835
6619,1,1788910.906
6620,1,1514273.779
6621,1,1113462.064
6622,1,262443.3552
6623,1,1047671.456
6624,1,262264.2048
6625,1,763612.928
6626,1,334990.032
6627,1,359259.472
6628,1,639660.762
6629,1,108757.35
6630,1,144461.304
6631,1,382362.24
6632,1,1178963.604
6633,1,2166917.376
6634,1,1321325.491
6635,1,2333745.523
6636,1,2123721.101
6637,1,1579870.344
6638,1,82661.5296
6639,1,1740367.512
6640,1,3472597.814
6641,1,2553770.794
6642,1,892536.528
6643,1,2859007.882
6644,1,84193.512
6645,1,3296162.563
6646,1,3149695.786
6647,1,2495153.544
6648,1,1650573.101
6649,1,947131.64
6650,1,1648677.326
6651,1,1857537.427
6652,1,1918945.517
6653,1,688726.7712
6654,1,1302029.872
6655,1,498518.28
6656,1,1843139.501
6657,1,1250530.195
6658,1,1786998.096
6659,1,523330.704
6660,1,1359993.398
6661,1,929250.92
6662,1,1329074.51
6663,1,259934.896
6664,1,1395607.616
6665,1,428688.416
6666,1,1382822.438
6667,1,794667.276
6668,1,2351679.408
6669,1,1029257.424
6670,1,735983.04
6671,1,606376.16
6672,1,436885.488
6673,1,2098260.528
6674,1,437078.6784
6675,1,429107.7024
6676,1,2271490.416
6677,1,819638.664
6678,1,325240.656
6679,1,296939.2608
6680,1,1261001.664
6681,1,2020829.741
6682,1,629042.96
6683,1,684326.344
6684,1,1451975.616
6685,1,1350182.704
6686,1,217837.568
6687,1,301960.3392
6688,1,134967.2688
6689,1,464678.24
6690,1,358790.536
6691,1,807143.3136
6692,1,1373444.748
6693,1,500932.458
6694,1,1869525.684
6695,1,1300301.87
6696,1,2099654.669
6697,1,1073579.27
6698,1,1427860.512
6699,1,508142.0448
6700,1,2371334.784
6701,1,1452214.858
6702,1,1803025.536
6703,1,926129.3184
6704,1,2988087.024
6705,1,1674741.744
6706,1,3306774.557
6707,1,1269450.125
6708,1,1746214.517
6709,1,760030.96
6710,1,993708.872
6711,1,427001.432
6712,1,1727108.448
6713,1,951844.192
6714,1,490624.992
6715,1,536227.4736
6716,1,1877312.237
6717,1,603550.688
6718,1,1636268.774
6719,1,370631.04
6720,1,604933.472
6721,1,85399.912
6722,1,283268.544
6723,1,797988.4224
6724,1,701566.944
6725,1,656186.31
6726,1,1477887.84
6727,1,721970.08
6728,1,708164.912
6729,1,1741452.461
6730,1,1609618.92
6731,1,2192330.275
6732,1,2891689.632
6733,1,1227233.592
6734,1,3200459.933
6735,1,2398900.234
6736,1,406946.592
6737,1,3421702.627
6738,1,111804.0768
6739,1,1376329.219
6740,1,2696741.798
6741,1,3497168.189
6742,1,482730.0192
6743,1,2760816.989
6744,1,1690412.88
6745,1,124199.4
6746,1,898188.096
6747,1,3518301.946
6748,1,646241.544
6749,1,803685.168
6750,1,480925.536
6751,1,1847308.32
6752,1,548484.768
6753,1,1121851.162
6754,1,274797.9936
6755,1,1187985.178
6756,1,21876.9408
6757,1,2236494.125
6758,1,1872347.693
6759,1,357678.9216
6760,1,78874.224
6761,1,760314.88
6762,1,1121392.688
6763,1,1215925.776
6764,1,614036.0304
6765,1,2217981.043
6766,1,1005976.858
6767,1,1760814.994
6768,1,680156.672
6769,1,919930.752
6770,1,2083957.434
6771,1,1695141.63
6772,1,2134392.858
6773,1,57552.534
6774,1,1011812.256
6775,1,2112969.082
6776,1,1382975.36
6777,1,1015100.528
6778,1,971646.624
6779,1,120583.7568
6780,1,1753063.978
6781,1,2333607.12
6782,1,1360318.378
6783,1,1424762.04
6784,1,1205671.334
6785,1,1194899.098
6786,1,1400172.134
6787,1,1837977.024
6788,1,3228621.178
6789,1,1410775.517
6790,1,911892.072
6791,1,3491759.981
6792,1,2806198.013
6793,1,244836.384
6794,1,2132928.595
6795,1,351232.752
6796,1,1710863.107
6797,1,654714.944
6798,1,573698.528
6799,1,481358.0928
6800,1,1412191.872
6801,1,321877.4832
6802,1,679267.4304
6803,1,2476676.218
6804,1,134283.3024
6805,1,840484.944
6806,1,2277618.97
6807,1,866208.096
6808,1,3436965.043
6809,1,2814984.432
6810,1,2761606.224
6811,1,699940.8
6812,1,916009.6608
6813,1,1485913.728
6814,1,2489439.576
6815,1,1977747.034
6816,1,607428.12
6817,1,1845002.39
6818,1,1257117.472
6819,1,2241560.506
6820,1,1214066.131
6821,1,516711.6864
6822,1,103338.248
6823,1,899739.464
6824,1,75158.824
6825,1,449512.128
6826,1,355557.28
6827,1,1258258.622
6828,1,2489234.842
6829,1,2140912.488
6830,1,2246627.682
6831,1,274468.896
6832,1,1013539.696
6833,1,463637.7408
6834,1,710112.832
6835,1,1023410.17
6836,1,1985365.793
6837,1,158887.248
6838,1,242360.7264
6839,1,258075.4176
6840,1,2238566.429
6841,1,1125437.414
6842,1,673662.6
6843,1,3097186.872
6844,1,1037033.088
6845,1,1147256.698
6846,1,926606.616
6847,1,2510682.408
6848,1,752114.688
6849,1,602986.8
6850,1,923086.944
6851,1,1631242.642
6852,1,997548.9264
6853,1,208403.9568
6854,1,1844451.648
6855,1,577921.344
6856,1,2456284.397
6857,1,918156.824
6858,1,354631.3056
6859,1,1216835.776
6860,1,2254035.514
6861,1,2391452.794
6862,1,1436384.29
6863,1,29425.0944
6864,1,1243687.848
6865,1,2183728.014
6866,1,384338.916
6867,1,303054.336
6868,1,1178720.4
6869,1,511011.072
6870,1,1597347.648
6871,1,2515454.323
6872,1,2864519.112
6873,1,520454.064
6874,1,1349492.976
6875,1,1177863.336
6876,1,1859632.07
6877,1,65409.24
6878,1,1677398.736
6879,1,2555178.912
6880,1,925174.536
6881,1,52366.9536
6882,1,997920.5184
6883,1,1507731.576
6884,1,1330519.882
6885,1,1265329.936
6886,1,804718.3248
6887,1,963402.648
6888,1,123869.512
6889,1,855181.0176
6890,1,146733.7248
6891,1,708183.112
6892,1,1070687.405
6893,1,633436.5024
6894,1,316661.488
6895,1,41988.96
6896,1,1840293.562
6897,1,101109.9024
6898,1,1331033.418
6899,1,184150.044
6900,1,1225240.146
6901,1,1548626.274
6902,1,1617742.714
6903,1,1236395.597
6904,1,1365105.664
6905,1,1621734.067
6906,1,1508383.219
6907,1,1105102.502
6908,1,77474.904
6909,1,3540033.245
6910,1,3691360.483
6911,1,470850.6816
6912,1,926449.056
6913,1,571363.1352
6914,1,3111075.677
6915,1,1510809.955
6916,1,1581978.902
6917,1,1273530.492
6918,1,3265860.499
6919,1,1891012.656
6920,1,1502800.208
6921,1,801494.408
6922,1,1547704.704
6923,1,113999.808
6924,1,341153.8416
6925,1,1466141.664
6926,1,1778168.059
6927,1,422146.1088
6928,1,2132563.93
6929,1,1848703.376
6930,1,1555788
6931,1,1006543.408
6932,1,1310132.866
6933,1,873369.8688
6934,1,2438395.315
6935,1,57235.88
6936,1,387649.782
6937,1,411221.8656
6938,1,745790.0736
6939,1,947160.1152
6940,1,2453633.77
6941,1,1536514.824
6942,1,1742188.406
6943,1,3357806.4
6944,1,164838.648
6945,1,1155093.264
6946,1,2833003.68
6947,1,3081465.13
6948,1,854588.904
6949,1,996816.288
6950,1,365840.0928
6951,1,562151.8656
6952,1,1988819.539
6953,1,417813.9264
6954,1,906727.432
6955,1,1343236.19
6956,1,339348.4224
6957,1,1948350.144
6958,1,2148371.597
6959,1,1247836.637
6960,1,909052.248
6961,1,1722776.515
6962,1,119258.7552
6963,1,1758894.322
6964,1,1707696.432
6965,1,498311.7984
6966,1,389953.3248
6967,1,1868345.024
6968,1,1178243.04
6969,1,41758.184
6970,1,1652662.502
6971,1,393039.92
6972,1,1814688.018
6973,1,1525274.608
6974,1,474602.752
6975,1,229671.4368
6976,1,57958.368
6977,1,339911.936
6978,1,632180.3904
6979,1,1372393.152
6980,1,283539.4848
6981,1,101706.696
6982,1,2495037.48
6983,1,2331255.888
6984,1,3575958.048
6985,1,3064550.486
6986,1,3669365.981
6987,1,203013.72
6988,1,2926738.152
6989,1,2985639.696
6990,1,2700615.341
6991,1,606159.84
6992,1,122321.472
6993,1,1242334.08
6994,1,1110296.304
6995,1,686654.3424
6996,1,2257278.566
6997,1,200437.2864
6998,1,909299.04
6999,1,429481.832
7000,1,1457520.48
7001,1,2436425.971
7002,1,500749.184
7003,1,903450.704
7004,1,1809614.227
7005,1,1222553.488
7006,1,502188.96
7007,1,550771.624
7008,1,144805.9392
7009,1,1593054.965
7010,1,29799.9936
7011,1,930674.992
7012,1,2057689.171
7013,1,1558294.546
7014,1,2159956.656
7015,1,2277782.91
7016,1,1584031.176
7017,1,572644.8
7018,1,888175.08
7019,1,560436.552
7020,1,700972.896
7021,1,673853.232
7022,1,1879878.312
7023,1,1998144.346
7024,1,2263725.36
7025,1,2616262.646
7026,1,2410605.101
7027,1,2375491.248
7028,1,99528.624
7029,1,2464343.232
7030,1,128028.784
7031,1,1305489.557
7032,1,794872
7033,1,898788.384
7034,1,2340171.475
7035,1,1662159.845
7036,1,819415.584
7037,1,443941.576
7038,1,1493530.022
7039,1,1197383.054
7040,1,232915.176
7041,1,1800091.8
7042,1,920227.776
7043,1,1404534.83
7044,1,1765150.733
7045,1,284101.0848
7046,1,787721.376
7047,1,1308133.476
7048,1,1191471.84
7049,1,2321481.006
7050,1,2207460.06
7051,1,2295131.202
7052,1,1299751.128
7053,1,361680.384
7054,1,1300073.549
7055,1,932567.2512
7056,1,314491.84
7057,1,1956463.6
7058,1,1468032.384
7059,1,522470.9568
7060,1,3441634.56
7061,1,3078728.266
7062,1,1103720.717
7063,1,2073319.373
7064,1,812769.2352
7065,1,1573606.944
7066,1,3609938.966
7067,1,2103934.061
7068,1,77255.568
7069,1,1537487.078
7070,1,1954145.606
7071,1,690441.96
7072,1,609450.296
7073,1,250644.784
7074,1,1762139.246
7075,1,690373.632
7076,1,772199.792
7077,1,703415.44
7078,1,520447.616
7079,1,1351700.314
7080,1,570416.652
7081,1,3092455.704
7082,1,549013.14
7083,1,1259731.746
7084,1,2065238.604
7085,1,276401.1744
7086,1,2232379.219
7087,1,1151840.352
7088,1,869258.9568
7089,1,9866.1888
7090,1,2929127.448
7091,1,1896011.52
7092,1,3075165.912
7093,1,440498.448
7094,1,3118413.542
7095,1,449085.312
7096,1,2805925.45
7097,1,2487447.706
7098,1,1332537.149
7099,1,1402340.659
7100,1,1007205.638
7101,1,139772.88
7102,1,385018.4832
7103,1,726169.5168
7104,1,1660483.718
7105,1,1597263.408
7106,1,1929923.923
7107,1,1122824.976
7108,1,527696.416
7109,1,285808.12
7110,1,1267702.301
7111,1,2043270.029
7112,1,1042121.434
7113,1,559989.664
7114,1,913179.904
7115,1,459969.6192
7116,1,203085.0432
7117,1,303100.824
7118,1,641782.0656
7119,1,1051758.864
7120,1,407333.7216
